subid,slidenumber,condition,rawDT,age_months,milliDT,logDT,logDT_win,slide_num_adj,run,slide_type,pix_change,pix_adj
PW96,37,straight,0.637,43,637,2.804139432,2.804139432,15,second,within,3058855.145,5.319378035
PW96,38,straight,0.69,43,690,2.838849091,2.838849091,16,second,within,2920139.348,5.078149951
PW96,39,straight,0.638,43,638,2.804820679,2.804820679,17,second,boundary,2631071.776,4.575458709
PW96,40,straight,0.875,43,875,2.942008053,2.942008053,18,second,within,3168435.068,5.509938557
PW96,41,straight,0.581,43,581,2.764176132,2.764176132,19,second,within,3096749.694,5.385277014
RC47,3,barrier,1.31,33,1310,3.117271296,3.117271296,2,first,boundary,3561770.332,6.193952302
RC47,4,barrier,0.351,33,351,2.545307116,2.545307116,3,first,within,4271778.798,7.428663742
RC47,5,barrier,0.448,33,448,2.651278014,2.651278014,4,first,within,4651819.088,8.089557401
RC47,6,barrier,0.501,33,501,2.699837726,2.699837726,5,first,within,4089593.053,7.111841008
RC47,7,barrier,0.647,33,647,2.810904281,2.810904281,6,first,within,4506593.589,7.837008885
RC47,8,barrier,0.489,33,489,2.689308859,2.689308859,7,first,within,5074698.017,8.824947859
RC47,9,barrier,0.42,33,420,2.62324929,2.62324929,8,first,within,5223628.424,9.083939246
RC47,10,barrier,0.55,33,550,2.740362689,2.740362689,9,first,boundary,4844785.612,8.425128012
RC47,11,barrier,0.485,33,485,2.685741739,2.685741739,10,first,within,5422821.596,9.430338056
RC47,12,barrier,0.513,33,513,2.710117365,2.710117365,11,first,within,4776043.282,8.30558445
RC47,13,barrier,19.229,33,19229,4.283956699,3.770359271,12,first,within,4546110.525,7.90572921
RC47,14,barrier,0.181,33,181,2.257678575,2.257678575,13,first,within,4210393.209,7.321913622
RC47,15,barrier,0.344,33,344,2.536558443,2.536558443,14,first,within,4565120.403,7.938787568
RC47,16,barrier,0.362,33,362,2.558708571,2.558708571,15,first,within,4553860.738,7.919206904
RC47,17,barrier,0.459,33,459,2.661812686,2.661812686,16,first,within,4038429.224,7.022866625
RC47,18,barrier,0.415,33,415,2.618048097,2.618048097,17,first,boundary,3445924.179,5.992494746
RC47,19,barrier,0.918,33,918,2.962842681,2.962842681,18,first,within,4059682.655,7.059826543
RC47,20,barrier,0.479,33,479,2.680335513,2.680335513,19,first,within,4212509.219,7.325593383
RC47,24,barrier,0.791,33,791,2.898176483,2.898176483,2,second,boundary,3561770.332,6.193952302
RC47,25,barrier,0.366,33,366,2.563481085,2.563481085,3,second,within,4271778.798,7.428663742
RC47,26,barrier,2.863,33,2863,3.456821348,3.456821348,4,second,within,4651819.088,8.089557401
RC47,27,barrier,0.377,33,377,2.57634135,2.57634135,5,second,within,4089593.053,7.111841008
RC47,28,barrier,0.502,33,502,2.700703717,2.700703717,6,second,within,4506593.589,7.837008885
RC47,29,barrier,0.5,33,500,2.698970004,2.698970004,7,second,within,5074698.017,8.824947859
RC47,30,barrier,2.807,33,2807,3.448242413,3.448242413,8,second,within,5223628.424,9.083939246
RC47,31,barrier,1.067,33,1067,3.028164419,3.028164419,9,second,boundary,4844785.612,8.425128012
RC47,32,barrier,0.479,33,479,2.680335513,2.680335513,10,second,within,5422821.596,9.430338056
RC47,33,barrier,0.963,33,963,2.983626287,2.983626287,11,second,within,4776043.282,8.30558445
RC47,34,barrier,0.843,33,843,2.925827575,2.925827575,12,second,within,4546110.525,7.90572921
RC47,35,barrier,2.552,33,2552,3.40688067,3.40688067,13,second,within,4210393.209,7.321913622
RC47,36,barrier,0.335,33,335,2.525044807,2.525044807,14,second,within,4565120.403,7.938787568
RC47,37,barrier,0.345,33,345,2.537819095,2.537819095,15,second,within,4553860.738,7.919206904
RC47,38,barrier,0.33,33,330,2.51851394,2.51851394,16,second,within,4038429.224,7.022866625
RC47,39,barrier,7.156,33,7156,3.854670332,3.770359271,17,second,boundary,3445924.179,5.992494746
RC47,40,barrier,0.351,33,351,2.545307116,2.545307116,18,second,within,4059682.655,7.059826543
RC47,41,barrier,0.376,33,376,2.575187845,2.575187845,19,second,within,4212509.219,7.325593383
RR18,3,straight,1.192,37,1192,3.076276255,3.076276255,2,first,boundary,2100816.677,3.653340075
RR18,4,straight,1.398,37,1398,3.145507171,3.145507171,3,first,within,2540182.271,4.417401
RR18,5,straight,1.501,37,1501,3.176380692,3.176380692,4,first,within,2855130.673,4.96509925
RR18,6,straight,0.494,37,494,2.693726949,2.693726949,5,first,within,2170487.839,3.774498885
RR18,7,straight,0.882,37,882,2.945468585,2.945468585,6,first,within,2750928.547,4.783890768
RR18,8,straight,0.845,37,845,2.926856709,2.926856709,7,first,within,2848838.563,4.954157212
RR18,9,straight,1.011,37,1011,3.004751156,3.004751156,8,first,within,2861937.389,4.976936194
RR18,10,straight,1.174,37,1174,3.069668097,3.069668097,9,first,boundary,3281474.485,5.706515173
RR18,11,straight,1.006,37,1006,3.002597981,3.002597981,10,first,within,2725385.892,4.739471849
RR18,12,straight,1.134,37,1134,3.054613055,3.054613055,11,first,within,3071174.187,5.340800965
RR18,13,straight,0.999,37,999,2.999565488,2.999565488,12,first,within,2919486.232,5.077014176
RR18,14,straight,1.053,37,1053,3.022428371,3.022428371,13,first,within,2850562.081,4.957154426
RR18,15,straight,0.826,37,826,2.916980047,2.916980047,14,first,within,2950079.175,5.130215594
RR18,16,straight,1.422,37,1422,3.152899596,3.152899596,15,first,within,3058855.145,5.319378035
RR18,17,straight,1.445,37,1445,3.159867847,3.159867847,16,first,within,2920139.348,5.078149951
RR18,18,straight,1.077,37,1077,3.032215703,3.032215703,17,first,boundary,2631071.776,4.575458709
RR18,19,straight,2.645,37,2645,3.422425676,3.422425676,18,first,within,3168435.068,5.509938557
RR18,20,straight,0.669,37,669,2.825426118,2.825426118,19,first,within,3096749.694,5.385277014
RR18,24,straight,0.844,37,844,2.926342447,2.926342447,2,second,boundary,2100816.677,3.653340075
RR18,25,straight,0.825,37,825,2.916453949,2.916453949,3,second,within,2540182.271,4.417401
RR18,26,straight,0.677,37,677,2.830588669,2.830588669,4,second,within,2855130.673,4.96509925
RR18,27,straight,0.619,37,619,2.791690649,2.791690649,5,second,within,2170487.839,3.774498885
RR18,28,straight,1.29,37,1290,3.11058971,3.11058971,6,second,within,2750928.547,4.783890768
RR18,29,straight,1.476,37,1476,3.169086357,3.169086357,7,second,within,2848838.563,4.954157212
RR18,30,straight,0.863,37,863,2.936010796,2.936010796,8,second,within,2861937.389,4.976936194
RR18,31,straight,0.843,37,843,2.925827575,2.925827575,9,second,boundary,3281474.485,5.706515173
RR18,32,straight,0.832,37,832,2.920123326,2.920123326,10,second,within,2725385.892,4.739471849
RR18,33,straight,1.054,37,1054,3.022840611,3.022840611,11,second,within,3071174.187,5.340800965
RR18,34,straight,0.81,37,810,2.908485019,2.908485019,12,second,within,2919486.232,5.077014176
RR18,35,straight,1.149,37,1149,3.060320029,3.060320029,13,second,within,2850562.081,4.957154426
RR18,36,straight,1.064,37,1064,3.026941628,3.026941628,14,second,within,2950079.175,5.130215594
RR18,37,straight,1.229,37,1229,3.089551883,3.089551883,15,second,within,3058855.145,5.319378035
RR18,38,straight,2.05,37,2050,3.311753861,3.311753861,16,second,within,2920139.348,5.078149951
RR18,39,straight,1.485,37,1485,3.171726454,3.171726454,17,second,boundary,2631071.776,4.575458709
RR18,40,straight,1.24,37,1240,3.093421685,3.093421685,18,second,within,3168435.068,5.509938557
RR18,41,straight,1.237,37,1237,3.0923697,3.0923697,19,second,within,3096749.694,5.385277014
RR80,3,barrier,0.563,50,563,2.750508395,2.750508395,2,first,boundary,3561770.332,6.193952302
RR80,4,barrier,0.564,50,564,2.751279104,2.751279104,3,first,within,4271778.798,7.428663742
RR80,5,barrier,0.628,50,628,2.797959644,2.797959644,4,first,within,4651819.088,8.089557401
RR80,6,barrier,0.51,50,510,2.707570176,2.707570176,5,first,within,4089593.053,7.111841008
RR80,7,barrier,0.485,50,485,2.685741739,2.685741739,6,first,within,4506593.589,7.837008885
RR80,8,barrier,0.592,50,592,2.772321707,2.772321707,7,first,within,5074698.017,8.824947859
RR80,9,barrier,0.552,50,552,2.741939078,2.741939078,8,first,within,5223628.424,9.083939246
RR80,10,barrier,0.513,50,513,2.710117365,2.710117365,9,first,boundary,4844785.612,8.425128012
RR80,11,barrier,0.507,50,507,2.705007959,2.705007959,10,first,within,5422821.596,9.430338056
RR80,12,barrier,0.822,50,822,2.914871818,2.914871818,11,first,within,4776043.282,8.30558445
RR80,13,barrier,0.492,50,492,2.691965103,2.691965103,12,first,within,4546110.525,7.90572921
RR80,14,barrier,0.52,50,520,2.716003344,2.716003344,13,first,within,4210393.209,7.321913622
RR80,15,barrier,0.945,50,945,2.975431809,2.975431809,14,first,within,4565120.403,7.938787568
RR80,16,barrier,0.779,50,779,2.891537458,2.891537458,15,first,within,4553860.738,7.919206904
RR80,17,barrier,0.67,50,670,2.826074803,2.826074803,16,first,within,4038429.224,7.022866625
RR80,18,barrier,1.774,50,1774,3.248953615,3.248953615,17,first,boundary,3445924.179,5.992494746
RR80,19,barrier,0.613,50,613,2.787460475,2.787460475,18,first,within,4059682.655,7.059826543
RR80,20,barrier,0.62,50,620,2.792391689,2.792391689,19,first,within,4212509.219,7.325593383
RR80,24,barrier,0.588,50,588,2.769377326,2.769377326,2,second,boundary,3561770.332,6.193952302
RR80,25,barrier,0.619,50,619,2.791690649,2.791690649,3,second,within,4271778.798,7.428663742
RR80,26,barrier,0.674,50,674,2.828659897,2.828659897,4,second,within,4651819.088,8.089557401
RR80,27,barrier,0.63,50,630,2.799340549,2.799340549,5,second,within,4089593.053,7.111841008
RR80,28,barrier,0.532,50,532,2.725911632,2.725911632,6,second,within,4506593.589,7.837008885
RR80,29,barrier,0.525,50,525,2.720159303,2.720159303,7,second,within,5074698.017,8.824947859
RR80,30,barrier,0.607,50,607,2.783188691,2.783188691,8,second,within,5223628.424,9.083939246
RR80,31,barrier,0.79,50,790,2.897627091,2.897627091,9,second,boundary,4844785.612,8.425128012
RR80,32,barrier,1.341,50,1341,3.127428778,3.127428778,10,second,within,5422821.596,9.430338056
RR80,33,barrier,1.373,50,1373,3.137670537,3.137670537,11,second,within,4776043.282,8.30558445
RR80,34,barrier,0.636,50,636,2.803457116,2.803457116,12,second,within,4546110.525,7.90572921
RR80,35,barrier,0.771,50,771,2.887054378,2.887054378,13,second,within,4210393.209,7.321913622
RR80,36,barrier,0.714,50,714,2.853698212,2.853698212,14,second,within,4565120.403,7.938787568
RR80,37,barrier,0.789,50,789,2.897077003,2.897077003,15,second,within,4553860.738,7.919206904
RR80,38,barrier,4.364,50,4364,3.639884742,3.639884742,16,second,within,4038429.224,7.022866625
RR80,39,barrier,1.894,50,1894,3.277379975,3.277379975,17,second,boundary,3445924.179,5.992494746
RR80,40,barrier,0.899,50,899,2.953759692,2.953759692,18,second,within,4059682.655,7.059826543
RR80,41,barrier,0.741,50,741,2.869818208,2.869818208,19,second,within,4212509.219,7.325593383
RS10,3,nothing,0.59,44,590,2.770852012,2.770852012,2,first,boundary,3381826.49,5.881028259
RS10,4,nothing,1.045,44,1045,3.01911629,3.01911629,3,first,within,3882150.485,6.751096419
RS10,5,nothing,0.69,44,690,2.838849091,2.838849091,4,first,within,4296483.591,7.47162561
RS10,6,nothing,0.605,44,605,2.781755375,2.781755375,5,first,within,4031697.099,7.011159396
RS10,7,nothing,0.644,44,644,2.808885867,2.808885867,6,first,within,4639716.692,8.06851122
RS10,8,nothing,0.513,44,513,2.710117365,2.710117365,7,first,within,5105712.6,8.878882513
RS10,9,nothing,0.548,44,548,2.738780558,2.738780558,8,first,within,6466129.029,11.24465955
RS10,10,nothing,3.197,44,3197,3.504742636,3.504742636,9,first,boundary,5526230.268,9.610166715
RS10,11,nothing,0.458,44,458,2.660865478,2.660865478,10,first,within,5664133.439,9.849981634
RS10,12,nothing,0.455,44,455,2.658011397,2.658011397,11,first,within,5079969.27,8.834114618
RS10,13,nothing,0.484,44,484,2.684845362,2.684845362,12,first,within,4574287.827,7.954729805
RS10,14,nothing,0.431,44,431,2.63447727,2.63447727,13,first,within,3920132.597,6.817147671
RS10,15,nothing,0.518,44,518,2.71432976,2.71432976,14,first,within,3760258.053,6.539124327
RS10,16,nothing,0.456,44,456,2.658964843,2.658964843,15,first,within,3688629.216,6.414561102
RS10,17,nothing,7.684,44,7684,3.885587356,3.770359271,16,first,within,3413116.095,5.935441178
RS10,18,nothing,0.535,44,535,2.728353782,2.728353782,17,first,boundary,3009250.871,5.233115733
RS10,19,nothing,0.482,44,482,2.683047038,2.683047038,18,first,within,3632366.182,6.316719153
RS10,20,nothing,0.511,44,511,2.7084209,2.7084209,19,first,within,3885994.192,6.757780662
RS10,24,nothing,0.683,44,683,2.834420704,2.834420704,2,second,boundary,3381826.49,5.881028259
RS10,25,nothing,0.581,44,581,2.764176132,2.764176132,3,second,within,3882150.485,6.751096419
RS10,26,nothing,0.549,44,549,2.739572344,2.739572344,4,second,within,4296483.591,7.47162561
RS10,27,nothing,0.55,44,550,2.740362689,2.740362689,5,second,within,4031697.099,7.011159396
RS10,28,nothing,0.535,44,535,2.728353782,2.728353782,6,second,within,4639716.692,8.06851122
RS10,29,nothing,0.616,44,616,2.789580712,2.789580712,7,second,within,5105712.6,8.878882513
RS10,30,nothing,0.582,44,582,2.764922985,2.764922985,8,second,within,6466129.029,11.24465955
RS10,31,nothing,5.677,44,5677,3.754118894,3.754118894,9,second,boundary,5526230.268,9.610166715
RS10,32,nothing,0.34,44,340,2.531478917,2.531478917,10,second,within,5664133.439,9.849981634
RS10,33,nothing,0.422,44,422,2.625312451,2.625312451,11,second,within,5079969.27,8.834114618
RS10,34,nothing,0.468,44,468,2.670245853,2.670245853,12,second,within,4574287.827,7.954729805
RS10,35,nothing,0.464,44,464,2.666517981,2.666517981,13,second,within,3920132.597,6.817147671
RS10,36,nothing,0.517,44,517,2.713490543,2.713490543,14,second,within,3760258.053,6.539124327
RS10,37,nothing,3.135,44,3135,3.496237545,3.496237545,15,second,within,3688629.216,6.414561102
RS10,38,nothing,0.437,44,437,2.640481437,2.640481437,16,second,within,3413116.095,5.935441178
RS10,39,nothing,0.467,44,467,2.669316881,2.669316881,17,second,boundary,3009250.871,5.233115733
RS10,40,nothing,0.455,44,455,2.658011397,2.658011397,18,second,within,3632366.182,6.316719153
RS10,41,nothing,6.229,44,6229,3.794418331,3.770359271,19,second,within,3885994.192,6.757780662
RS20,3,barrier,0.758,52,758,2.879669206,2.879669206,2,first,boundary,3561770.332,6.193952302
RS20,4,barrier,1.334,52,1334,3.12515583,3.12515583,3,first,within,4271778.798,7.428663742
RS20,5,barrier,0.799,52,799,2.902546779,2.902546779,4,first,within,4651819.088,8.089557401
RS20,6,barrier,1.238,52,1238,3.092720645,3.092720645,5,first,within,4089593.053,7.111841008
RS20,7,barrier,0.755,52,755,2.877946952,2.877946952,6,first,within,4506593.589,7.837008885
RS20,8,barrier,1.019,52,1019,3.008174184,3.008174184,7,first,within,5074698.017,8.824947859
RS20,9,barrier,1.801,52,1801,3.255513713,3.255513713,8,first,within,5223628.424,9.083939246
RS20,10,barrier,0.782,52,782,2.893206753,2.893206753,9,first,boundary,4844785.612,8.425128012
RS20,11,barrier,0.638,52,638,2.804820679,2.804820679,10,first,within,5422821.596,9.430338056
RS20,12,barrier,3.043,52,3043,3.483301952,3.483301952,11,first,within,4776043.282,8.30558445
RS20,13,barrier,0.534,52,534,2.727541257,2.727541257,12,first,within,4546110.525,7.90572921
RS20,14,barrier,0.527,52,527,2.721810615,2.721810615,13,first,within,4210393.209,7.321913622
RS20,15,barrier,0.577,52,577,2.761175813,2.761175813,14,first,within,4565120.403,7.938787568
RS20,16,barrier,0.618,52,618,2.790988475,2.790988475,15,first,within,4553860.738,7.919206904
RS20,17,barrier,0.551,52,551,2.741151599,2.741151599,16,first,within,4038429.224,7.022866625
RS20,18,barrier,0.536,52,536,2.72916479,2.72916479,17,first,boundary,3445924.179,5.992494746
RS20,19,barrier,0.481,52,481,2.682145076,2.682145076,18,first,within,4059682.655,7.059826543
RS20,20,barrier,0.59,52,590,2.770852012,2.770852012,19,first,within,4212509.219,7.325593383
RS20,24,barrier,0.491,52,491,2.691081492,2.691081492,2,second,boundary,3561770.332,6.193952302
RS20,25,barrier,0.51,52,510,2.707570176,2.707570176,3,second,within,4271778.798,7.428663742
RS20,26,barrier,0.39,52,390,2.591064607,2.591064607,4,second,within,4651819.088,8.089557401
RS20,27,barrier,0.518,52,518,2.71432976,2.71432976,5,second,within,4089593.053,7.111841008
RS20,28,barrier,0.483,52,483,2.683947131,2.683947131,6,second,within,4506593.589,7.837008885
RS20,29,barrier,0.727,52,727,2.861534411,2.861534411,7,second,within,5074698.017,8.824947859
RS20,30,barrier,0.664,52,664,2.822168079,2.822168079,8,second,within,5223628.424,9.083939246
RS20,31,barrier,0.734,52,734,2.86569606,2.86569606,9,second,boundary,4844785.612,8.425128012
RS20,32,barrier,5.078,52,5078,3.705692697,3.705692697,10,second,within,5422821.596,9.430338056
RS20,33,barrier,1.585,52,1585,3.200029267,3.200029267,11,second,within,4776043.282,8.30558445
RS20,34,barrier,0.772,52,772,2.8876173,2.8876173,12,second,within,4546110.525,7.90572921
RS20,35,barrier,0.636,52,636,2.803457116,2.803457116,13,second,within,4210393.209,7.321913622
RS20,36,barrier,0.585,52,585,2.767155866,2.767155866,14,second,within,4565120.403,7.938787568
RS20,37,barrier,2.649,52,2649,3.423081958,3.423081958,15,second,within,4553860.738,7.919206904
RS20,38,barrier,0.571,52,571,2.756636108,2.756636108,16,second,within,4038429.224,7.022866625
RS20,39,barrier,0.508,52,508,2.705863712,2.705863712,17,second,boundary,3445924.179,5.992494746
RS20,40,barrier,0.534,52,534,2.727541257,2.727541257,18,second,within,4059682.655,7.059826543
RS20,41,barrier,0.472,52,472,2.673941999,2.673941999,19,second,within,4212509.219,7.325593383
SA82,3,straight,0.909,37,909,2.958563883,2.958563883,2,first,boundary,2100816.677,3.653340075
SA82,4,straight,0.911,37,911,2.959518377,2.959518377,3,first,within,2540182.271,4.417401
